-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 03/10/2024 in LST
Location: latitude  48.1351   longitude 11.582 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 616.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS
2019,12,3,1.41,-1.58,84.11,1.71,157.1,95.38
2019,12,4,1.56,-1.32,89.12,2.13,105.0,94.78
2019,12,5,0.87,-0.01,88.77,1.59,214.5,94.83
2019,12,6,1.36,0.45,82.04,2.61,217.5,94.6
2019,12,7,0.8,3.0,92.97,3.68,249.1,94.49
2019,12,8,1.16,3.13,90.88,2.93,230.0,94.08
2019,12,9,1.23,4.66,87.48,4.29,256.2,93.53
2019,12,10,0.96,-0.21,93.38,3.03,282.3,94.98
2019,12,11,0.92,-1.27,76.9,1.94,189.4,94.07
2019,12,12,0.6,-0.58,97.6,2.09,238.2,93.22
2019,12,13,0.49,-0.11,91.03,4.2,221.5,91.57
2019,12,14,0.93,2.4,88.4,5.76,249.4,92.74
2019,12,15,0.93,4.35,89.75,2.98,221.4,93.65
2019,12,16,1.16,3.85,92.3,2.68,187.4,93.92
2019,12,17,0.83,6.65,85.42,3.06,194.2,93.81
2019,12,18,1.09,7.47,85.68,2.13,188.4,94.59
2019,12,19,1.07,5.02,93.69,2.47,169.6,94.26
2019,12,20,0.64,6.59,85.74,3.34,196.7,92.73
2019,12,21,0.57,1.84,97.78,2.07,189.5,92.39
2019,12,22,0.59,2.11,94.09,3.08,237.7,91.97
2019,12,23,0.65,3.21,95.46,5.31,272.7,93.54
2019,12,24,0.67,3.12,95.56,4.08,252.0,94.33
2019,12,25,0.53,3.21,95.99,5.22,269.7,94.52
2019,12,26,1.02,1.9,91.57,1.48,237.5,95.11
2019,12,27,0.52,0.31,95.92,1.6,298.3,95.26
2019,12,28,1.07,-2.01,90.81,1.21,28.1,96.33
2019,12,29,1.44,-2.98,78.44,1.73,137.8,96.31
2019,12,30,1.48,-0.56,79.82,2.16,175.1,95.96
2019,12,31,1.24,0.84,86.1,2.39,259.8,95.83
2020,1,1,1.49,0.01,83.63,2.12,108.9,95.85
2020,1,2,0.95,-0.7,87.27,1.76,222.4,95.51
2020,1,3,1.07,0.89,90.69,3.15,230.2,95.25
2020,1,4,0.57,1.68,96.4,4.74,268.5,95.48
2020,1,5,0.85,-0.02,93.82,2.54,280.8,96.0
2020,1,6,1.38,-0.67,80.09,1.93,185.8,95.52
2020,1,7,0.59,0.26,94.12,2.77,256.4,95.47
2020,1,8,0.58,0.75,80.39,2.38,220.9,95.55
2020,1,9,1.25,5.15,56.26,2.05,214.1,94.92
2020,1,10,1.2,2.74,84.58,3.36,248.7,94.89
2020,1,11,1.09,1.24,94.34,2.07,294.6,95.76
2020,1,12,0.82,-0.43,78.03,2.12,223.7,95.36
2020,1,13,0.85,1.45,73.05,1.59,162.7,94.94
2020,1,14,1.39,0.91,84.23,2.68,196.8,94.59
2020,1,15,1.67,1.53,81.75,2.5,224.4,94.85
2020,1,16,1.32,3.23,87.23,2.42,176.7,95.46
2020,1,17,1.42,2.53,86.32,2.57,221.6,94.87
2020,1,18,0.93,0.77,96.96,2.6,266.0,95.21
2020,1,19,0.94,-1.5,95.62,1.87,312.3,95.88
2020,1,20,1.23,-2.04,94.94,1.93,78.6,96.82
2020,1,21,0.9,-2.94,88.57,1.46,118.5,96.47
2020,1,22,0.96,-1.69,76.81,1.0,358.9,95.93
2020,1,23,0.72,-2.54,91.36,2.47,89.3,95.54
2020,1,24,1.7,0.84,91.69,1.72,231.2,95.06
2020,1,25,1.38,2.43,88.54,1.42,215.7,94.82
2020,1,26,1.28,2.17,92.59,1.23,202.8,94.58
2020,1,27,1.64,3.06,88.49,2.1,224.3,94.19
2020,1,28,0.74,1.7,91.79,4.34,241.3,93.19
2020,1,29,1.0,0.74,91.45,5.5,262.7,93.75
2020,1,30,1.78,2.19,88.49,3.33,240.0,94.3
2020,1,31,1.03,8.11,91.37,5.66,252.9,94.18
2020,2,1,1.64,8.34,86.23,4.33,245.8,94.04
2020,2,2,0.6,8.94,89.42,6.24,258.2,94.23
2020,2,3,0.52,7.44,95.51,3.7,272.9,94.28
2020,2,4,1.33,3.63,84.34,7.36,284.2,93.77
2020,2,5,1.59,-0.93,89.59,5.13,320.8,95.42
2020,2,6,2.62,-2.33,70.06,2.09,229.1,95.72
2020,2,7,2.56,-0.98,72.44,1.99,110.0,95.36
2020,2,8,2.38,1.18,79.08,1.8,204.2,95.11
2020,2,9,2.57,2.78,83.58,3.29,204.8,94.71
2020,2,10,1.89,7.16,78.88,8.33,252.9,93.44
2020,2,11,1.57,3.94,84.89,8.31,266.6,93.67
2020,2,12,1.67,1.52,86.54,6.13,261.5,94.51
2020,2,13,1.94,2.54,86.13,3.12,205.8,94.08
2020,2,14,1.31,3.82,89.3,5.36,268.5,94.63
2020,2,15,2.66,2.66,88.13,2.11,182.3,95.15
2020,2,16,1.47,6.09,81.22,3.32,195.7,94.7
2020,2,17,0.84,7.47,86.28,2.85,250.9,94.64
2020,2,18,1.94,3.58,85.59,4.65,260.6,95.28
2020,2,19,1.5,1.28,86.94,4.12,254.8,94.89
2020,2,20,1.77,2.21,84.8,2.76,240.0,94.89
2020,2,21,3.15,2.21,78.51,4.92,268.8,95.33
2020,2,22,3.16,5.09,73.09,3.28,243.9,95.41
2020,2,23,1.13,8.81,73.13,7.44,256.5,94.86
2020,2,24,1.59,6.17,92.97,3.2,261.7,94.68
2020,2,25,1.65,6.32,91.23,4.28,259.9,93.38
2020,2,26,2.19,1.87,85.03,5.8,270.4,92.9
2020,2,27,1.88,1.08,81.91,5.36,245.9,93.06
2020,2,28,2.71,-0.18,82.36,5.32,277.9,94.25
2020,2,29,2.27,3.51,84.42,3.48,196.1,93.35
2020,3,1,2.89,5.02,83.93,2.24,202.2,93.03
2020,3,2,2.53,4.59,81.04,3.54,181.0,92.28
2020,3,3,1.93,1.72,87.55,3.89,269.6,92.98
2020,3,4,2.21,0.99,84.5,2.68,257.7,93.99
2020,3,5,1.3,2.29,86.21,2.5,173.2,93.0
2020,3,6,1.65,3.84,82.49,5.6,248.1,92.67
2020,3,7,1.67,1.61,90.02,3.81,281.4,94.34
2020,3,8,3.85,2.97,74.05,1.95,233.0,94.64
2020,3,9,1.89,3.26,88.67,3.09,265.0,94.2
2020,3,10,0.98,3.28,91.08,4.51,240.6,94.33
2020,3,11,2.29,9.36,88.45,6.04,255.9,94.52
2020,3,12,2.96,10.0,86.17,4.44,261.3,94.35
2020,3,13,4.4,5.3,80.51,3.85,283.9,94.65
2020,3,14,3.06,3.18,84.92,1.99,66.0,94.81
2020,3,15,4.61,5.08,76.25,2.33,147.8,94.67
2020,3,16,4.65,7.51,72.97,2.13,181.6,94.85
2020,3,17,2.45,7.64,83.7,1.97,245.3,95.6
2020,3,18,4.47,10.09,78.89,1.62,118.5,95.53
2020,3,19,4.42,10.11,73.9,1.9,106.1,95.14
2020,3,20,4.09,10.75,76.62,1.76,74.5,94.71
2020,3,21,1.0,3.37,91.86,4.1,50.4,94.72
2020,3,22,5.15,-0.16,75.11,5.35,72.8,95.29
2020,3,23,5.3,-2.55,72.18,4.02,84.3,95.78
2020,3,24,5.25,-1.85,73.2,3.97,81.1,95.58
2020,3,25,5.29,-1.36,78.21,5.33,79.0,94.89
2020,3,26,3.7,0.92,80.01,4.85,88.2,94.39
2020,3,27,4.95,5.5,81.05,3.64,100.0,94.22
2020,3,28,5.27,7.26,70.7,1.5,16.1,94.32
2020,3,29,2.38,4.43,83.01,2.68,12.6,94.47
2020,3,30,4.77,-0.27,76.38,3.34,51.2,94.97
2020,3,31,4.06,-0.29,70.2,2.04,47.5,95.1
2020,4,1,5.6,1.07,70.66,2.23,95.6,94.64
2020,4,2,5.64,5.14,57.86,1.33,255.2,93.99
2020,4,3,4.55,4.6,74.63,2.53,302.8,94.3
2020,4,4,5.26,6.44,74.98,1.96,76.4,95.02
2020,4,5,5.78,7.53,75.63,3.13,93.6,95.01
2020,4,6,5.85,10.46,67.42,2.28,230.9,95.14
2020,4,7,5.75,11.73,65.88,2.21,75.9,95.58
2020,4,8,6.15,12.43,65.26,1.68,182.1,95.23
2020,4,9,5.53,13.24,61.88,1.77,318.3,95.1
2020,4,10,5.44,13.42,58.93,1.59,75.7,95.12
2020,4,11,6.05,12.88,64.75,1.54,51.4,95.07
2020,4,12,4.71,13.75,66.09,1.76,204.5,94.59
2020,4,13,4.87,11.22,81.67,3.56,295.8,94.26
2020,4,14,4.9,2.39,69.65,2.19,350.8,94.94
2020,4,15,6.25,6.05,63.02,2.26,100.0,95.07
2020,4,16,6.36,11.97,62.25,2.27,258.2,94.66
2020,4,17,5.77,15.25,61.37,1.65,256.4,94.43
2020,4,18,4.43,15.06,76.64,1.93,283.9,94.35
2020,4,19,4.92,13.16,83.64,3.12,24.9,94.3
2020,4,20,5.51,10.29,77.55,5.67,73.0,94.13
2020,4,21,6.56,9.78,69.71,5.91,78.9,94.13
2020,4,22,7.21,9.83,69.19,4.18,80.9,94.43
2020,4,23,6.96,10.77,67.7,2.29,77.1,94.59
2020,4,24,5.17,12.55,72.87,3.14,266.0,94.16
2020,4,25,7.05,11.49,69.46,3.02,312.6,93.86
2020,4,26,7.09,10.81,65.1,1.92,69.3,93.82
2020,4,27,5.03,12.28,72.98,1.94,206.5,93.87
2020,4,28,3.93,11.98,83.84,2.46,251.7,93.57
2020,4,29,2.83,8.45,90.72,3.29,251.1,93.78
2020,4,30,2.65,10.11,79.7,2.28,249.2,93.68
2020,5,1,4.09,8.84,81.39,2.94,255.2,93.54
2020,5,2,3.95,8.17,83.14,4.07,269.4,93.89
2020,5,3,5.91,8.1,76.0,2.23,271.5,94.58
2020,5,4,3.85,11.63,79.17,2.58,266.4,94.47
2020,5,5,4.09,8.42,83.43,2.07,10.2,94.48
2020,5,6,7.53,7.44,65.65,1.73,43.7,94.95
2020,5,7,7.78,10.88,60.71,1.76,222.1,95.11
2020,5,8,6.84,16.02,62.93,1.81,255.8,94.62
2020,5,9,5.37,16.19,81.87,2.08,205.9,94.13
2020,5,10,4.28,15.35,83.29,1.98,189.4,93.61
2020,5,11,1.85,12.0,80.74,3.49,280.2,93.04
2020,5,12,7.24,5.8,71.39,2.19,39.7,94.3
2020,5,13,2.5,8.0,87.52,2.16,43.2,93.76
2020,5,14,2.74,8.1,86.62,2.87,42.4,94.06
2020,5,15,2.74,5.91,88.32,2.77,72.2,94.36
2020,5,16,6.86,9.53,74.8,1.99,94.7,94.84
2020,5,17,7.67,13.04,67.3,1.72,348.8,94.91
2020,5,18,7.99,15.1,60.62,1.56,43.3,95.07
2020,5,19,7.49,16.22,66.36,1.82,12.1,94.8
2020,5,20,4.23,14.13,80.39,2.2,39.6,94.84
2020,5,21,6.65,15.73,70.22,1.58,62.4,95.0
2020,5,22,4.97,16.94,69.86,1.72,238.6,95.08
2020,5,23,2.19,14.64,87.84,2.96,270.0,95.12
2020,5,24,6.2,10.69,77.7,3.59,275.8,95.71
2020,5,25,4.53,11.44,83.25,3.52,299.0,95.78
2020,5,26,5.65,11.27,76.24,1.94,37.2,95.98
2020,5,27,7.6,12.9,65.66,1.89,87.4,95.95
2020,5,28,5.15,11.54,75.82,2.59,352.9,95.55
2020,5,29,5.23,10.36,78.52,2.01,71.9,95.27
2020,5,30,4.38,10.46,75.89,2.43,60.9,94.83
2020,5,31,6.11,10.69,73.06,1.71,57.7,94.79
2020,6,1,7.96,14.04,72.73,2.44,84.3,94.85
2020,6,2,8.13,15.59,66.69,2.02,79.5,94.52
2020,6,3,6.07,16.58,67.22,1.86,235.1,93.61
2020,6,4,2.82,14.28,83.26,2.12,258.1,92.77
2020,6,5,3.64,12.5,80.77,3.41,262.7,92.96
2020,6,6,3.61,14.73,80.98,1.93,264.6,93.47
2020,6,7,1.58,11.18,91.8,2.53,330.8,93.73
2020,6,8,4.84,10.61,83.94,2.15,84.5,94.12
2020,6,9,2.01,11.63,92.52,2.0,41.5,94.03
2020,6,10,1.51,12.79,89.73,1.64,343.2,93.9
2020,6,11,4.02,13.89,82.59,1.21,52.0,93.76
2020,6,12,8.39,17.36,75.11,2.75,101.3,93.7
2020,6,13,7.13,19.0,76.55,2.31,271.2,93.85
2020,6,14,1.04,13.92,87.74,5.22,256.7,94.22
2020,6,15,1.52,13.25,92.91,4.15,270.0,94.48
2020,6,16,3.07,15.29,84.98,1.32,309.8,94.38
2020,6,17,4.16,16.28,82.23,2.46,68.5,93.97
2020,6,18,6.93,15.17,76.77,2.82,284.9,94.21
2020,6,19,2.93,13.27,90.48,2.67,280.7,94.55
2020,6,20,4.07,13.7,88.04,2.91,279.7,94.86
2020,6,21,6.19,15.16,81.84,2.91,295.1,94.89
2020,6,22,5.67,16.98,79.25,2.71,306.8,95.14
2020,6,23,7.5,18.01,75.81,2.02,36.8,95.2
2020,6,24,8.06,17.23,70.6,2.48,69.6,95.03
2020,6,25,6.14,16.25,78.3,1.86,68.6,94.76
2020,6,26,7.32,19.44,78.94,1.57,247.6,94.42
2020,6,27,7.23,21.02,79.54,1.88,244.4,94.41
2020,6,28,5.24,20.51,82.07,2.43,286.5,94.49
2020,6,29,4.78,16.5,85.71,2.14,278.7,94.4
2020,6,30,7.21,18.33,75.96,2.49,274.4,94.3
2020,7,1,7.92,20.73,78.09,1.95,221.6,94.12
2020,7,2,5.23,19.14,86.78,2.13,278.7,94.23
2020,7,3,5.81,16.74,77.13,2.07,307.0,94.69
2020,7,4,6.99,18.2,71.06,1.57,274.3,94.84
2020,7,5,6.59,19.79,77.33,3.11,257.8,94.69
2020,7,6,5.97,17.0,79.14,3.99,291.6,94.49
2020,7,7,7.4,14.43,68.22,1.55,338.0,94.84
2020,7,8,6.72,16.64,72.62,2.55,265.8,94.67
2020,7,9,6.97,19.56,71.47,1.91,248.2,94.64
2020,7,10,7.13,20.92,76.14,2.71,260.2,94.35
2020,7,11,4.46,14.99,86.29,1.73,2.5,94.92
2020,7,12,6.5,14.9,75.54,1.98,68.5,95.31
2020,7,13,7.39,15.23,73.59,2.91,79.9,94.98
2020,7,14,6.68,17.22,67.48,1.49,27.0,94.45
2020,7,15,3.05,15.49,85.24,2.23,270.9,94.3
2020,7,16,1.91,14.17,90.65,2.54,284.9,94.61
2020,7,17,4.92,14.56,80.38,1.69,349.7,94.75
2020,7,18,5.42,15.71,75.75,1.64,340.3,94.77
2020,7,19,6.49,18.16,75.48,1.49,321.8,94.61
2020,7,20,6.68,20.76,69.81,1.87,253.4,94.64
2020,7,21,6.1,20.03,77.32,2.49,282.1,94.86
2020,7,22,6.94,19.73,71.58,1.37,18.6,94.87
2020,7,23,6.44,19.82,71.03,1.65,276.3,94.47
2020,7,24,5.15,17.15,82.72,2.05,265.0,94.23
2020,7,25,5.51,18.72,75.55,1.96,257.8,94.38
2020,7,26,4.65,18.13,84.7,2.07,255.5,94.41
2020,7,27,7.26,20.73,74.29,1.19,184.7,94.63
2020,7,28,5.82,22.53,78.66,2.85,263.0,94.37
2020,7,29,7.13,20.13,73.86,1.6,312.0,94.83
2020,7,30,7.37,22.45,70.32,1.22,43.6,94.85
2020,7,31,7.36,24.38,62.21,1.31,1.5,94.69
2020,8,1,6.26,24.35,69.51,1.3,265.1,94.47
2020,8,2,2.04,20.06,88.39,2.09,286.7,94.29
2020,8,3,2.0,16.23,90.36,2.78,336.2,93.94
2020,8,4,2.02,12.67,88.91,3.41,341.5,94.28
2020,8,5,6.18,14.36,79.36,2.23,89.8,94.78
2020,8,6,7.15,17.45,82.3,2.7,80.7,94.87
2020,8,7,7.09,20.25,80.87,2.36,80.7,94.95
2020,8,8,7.1,21.96,74.12,1.34,79.4,94.96
2020,8,9,6.77,22.18,70.61,2.01,90.0,94.78
2020,8,10,6.76,22.34,75.69,1.91,95.8,94.48
2020,8,11,6.02,22.61,77.41,1.52,90.5,94.62
2020,8,12,6.55,22.72,73.98,2.06,102.5,94.6
2020,8,13,3.76,20.17,83.94,2.15,246.9,94.51
2020,8,14,4.01,19.46,84.56,1.64,271.2,94.45
2020,8,15,4.54,19.48,84.73,1.89,298.7,94.44
2020,8,16,5.82,20.07,83.63,2.09,102.8,94.19
2020,8,17,3.26,17.56,90.03,2.22,253.5,94.15
2020,8,18,4.69,16.9,87.91,2.28,262.7,94.21
2020,8,19,5.83,18.03,79.45,1.82,262.2,94.18
2020,8,20,5.85,20.99,73.39,1.74,155.7,94.23
2020,8,21,6.3,24.32,68.66,1.59,185.9,94.38
2020,8,22,1.76,19.36,86.82,2.71,294.0,94.68
2020,8,23,4.35,17.55,81.45,2.48,276.6,94.74
2020,8,24,4.34,15.76,74.5,1.62,300.0,94.64
2020,8,25,4.72,17.39,70.25,1.37,239.9,94.42
2020,8,26,6.47,18.81,70.56,4.95,261.5,94.36
2020,8,27,4.66,15.53,76.4,1.9,268.9,94.58
2020,8,28,3.44,17.31,83.39,1.89,242.1,93.71
2020,8,29,1.7,13.38,91.03,2.06,349.7,93.67
2020,8,30,1.19,12.9,92.78,3.53,298.9,93.64
2020,8,31,2.93,12.96,83.85,1.84,296.6,94.5
2020,9,1,2.12,12.29,90.48,1.55,352.4,94.42
2020,9,2,4.05,12.83,80.16,1.38,315.4,94.62
2020,9,3,5.0,14.37,75.82,1.61,237.1,95.08
2020,9,4,5.04,18.08,72.15,1.74,215.9,95.28
2020,9,5,4.61,19.3,79.0,2.32,265.8,94.72
2020,9,6,3.03,14.33,91.68,1.87,14.3,94.69
2020,9,7,4.27,13.44,83.98,1.36,73.9,95.07
2020,9,8,5.02,14.42,82.77,1.35,100.2,95.51
2020,9,9,5.48,17.02,81.66,1.57,252.1,95.17
2020,9,10,3.56,16.64,82.09,1.95,357.3,94.84
2020,9,11,4.09,17.12,87.49,1.69,74.3,94.61
2020,9,12,4.76,18.94,79.6,0.99,50.3,94.91
2020,9,13,4.86,18.63,79.06,2.01,115.9,95.49
2020,9,14,5.02,18.69,78.52,1.95,107.7,95.39
2020,9,15,5.0,19.95,78.6,1.69,212.5,95.06
2020,9,16,4.28,19.04,82.66,2.08,267.1,94.83
2020,9,17,3.66,17.26,85.46,2.36,50.8,95.06
2020,9,18,4.75,13.21,81.61,3.44,81.0,95.16
2020,9,19,4.78,14.8,85.99,1.64,84.8,94.71
2020,9,20,4.47,16.19,87.64,1.59,67.3,94.39
2020,9,21,4.5,17.01,83.7,1.35,92.6,94.43
2020,9,22,3.9,17.71,82.19,1.0,136.0,94.12
2020,9,23,2.25,14.71,93.3,2.37,253.3,93.82
2020,9,24,3.19,14.93,88.43,2.21,194.4,93.68
2020,9,25,0.82,8.43,91.8,3.44,259.3,93.01
2020,9,26,1.06,5.52,92.36,5.31,259.1,92.86
2020,9,27,3.96,8.31,76.35,2.24,185.9,93.31
2020,9,28,2.58,6.91,91.34,1.06,315.5,93.9
2020,9,29,1.69,8.16,95.13,2.66,254.4,94.58
2020,9,30,2.61,11.18,87.84,1.59,43.4,94.42
2020,10,1,2.96,12.35,84.38,1.35,226.3,93.57
2020,10,2,2.36,13.98,81.44,3.03,140.9,92.64
2020,10,3,1.71,12.8,81.19,3.01,184.2,92.33
2020,10,4,3.01,10.28,79.62,1.97,155.4,93.0
2020,10,5,2.92,9.56,85.38,2.59,244.9,93.58
2020,10,6,1.75,10.29,85.66,2.43,239.0,93.85
2020,10,7,1.85,9.04,92.19,3.98,256.5,94.32
2020,10,8,2.81,10.6,84.63,2.78,248.5,95.03
2020,10,9,3.0,12.52,83.18,1.9,249.6,94.93
2020,10,10,0.8,8.67,95.14,2.38,277.2,94.86
2020,10,11,2.12,5.1,91.03,1.02,282.2,94.71
2020,10,12,1.63,4.89,90.65,2.07,296.8,94.6
2020,10,13,1.93,4.86,87.98,1.4,333.0,94.09
2020,10,14,1.36,3.86,93.18,2.37,278.4,93.95
2020,10,15,1.01,4.97,93.95,1.3,27.7,94.04
2020,10,16,0.87,5.7,96.5,1.22,330.2,94.3
2020,10,17,1.37,5.45,91.01,1.4,319.6,94.57
2020,10,18,1.82,5.6,86.4,1.5,282.3,94.94
2020,10,19,2.2,6.23,83.05,1.4,110.9,95.01
2020,10,20,2.29,7.66,83.22,2.14,177.8,94.58
2020,10,21,2.17,11.12,82.8,2.16,189.0,94.25
2020,10,22,2.02,12.63,75.53,1.92,185.5,94.65
2020,10,23,1.49,13.22,85.13,1.56,245.7,94.41
2020,10,24,1.58,10.25,92.71,2.4,249.6,94.57
2020,10,25,2.45,9.0,84.92,1.9,164.3,93.9
2020,10,26,0.5,6.23,93.62,2.65,259.7,93.48
2020,10,27,1.72,4.58,89.15,1.64,210.1,94.02
2020,10,28,1.62,5.56,92.12,2.69,214.5,94.38
2020,10,29,1.13,7.51,94.28,4.1,252.3,94.8
2020,10,30,0.96,9.18,93.95,3.88,254.9,95.2
2020,10,31,2.39,9.73,77.76,1.62,199.0,95.12
2020,11,1,0.66,9.21,84.61,2.95,226.0,94.83
2020,11,2,1.49,14.18,85.46,2.57,225.1,94.72
2020,11,3,0.69,11.22,94.08,2.36,308.7,95.08
2020,11,4,0.6,6.72,93.97,2.0,28.9,95.6
2020,11,5,1.74,5.48,90.15,2.34,75.6,96.12
2020,11,6,1.66,4.35,92.32,2.09,94.0,95.87
2020,11,7,1.27,5.83,89.46,1.44,162.3,95.4
2020,11,8,1.55,7.48,85.57,1.65,189.8,95.19
2020,11,9,1.09,6.38,84.99,1.09,168.3,95.18
2020,11,10,1.13,6.52,91.98,1.09,99.9,95.34
2020,11,11,0.83,5.99,93.13,1.01,84.4,95.25
2020,11,12,1.18,7.12,92.0,2.04,239.1,94.97
2020,11,13,1.36,8.2,78.73,1.9,217.0,94.96
2020,11,14,1.96,8.96,79.96,2.04,177.4,94.88
2020,11,15,1.68,7.14,86.1,2.16,190.8,94.4
2020,11,16,1.24,6.42,92.29,3.2,249.7,94.66
2020,11,17,1.48,6.34,86.45,1.91,250.6,95.53
2020,11,18,1.93,7.3,75.42,1.71,166.4,95.38
2020,11,19,0.65,6.56,87.17,3.81,258.6,95.11
2020,11,20,1.47,1.99,89.5,2.43,321.3,95.75
2020,11,21,1.43,-0.03,81.2,1.79,140.4,95.93
2020,11,22,1.71,2.31,65.81,1.5,227.5,95.49
2020,11,23,0.77,2.49,86.11,1.72,262.0,95.5
2020,11,24,0.79,1.73,93.05,2.18,111.6,95.17
2020,11,25,0.67,1.71,89.04,1.34,182.3,94.82
2020,11,26,0.83,1.74,86.85,1.2,188.9,94.92
2020,11,27,0.89,1.15,83.66,1.46,129.0,94.75
2020,11,28,0.74,-0.32,88.09,2.28,83.5,94.6
2020,11,29,1.25,-1.92,91.36,2.69,69.6,94.84
2020,11,30,1.16,-1.61,89.64,1.55,101.1,95.03
2020,12,1,0.45,-0.62,82.06,1.39,164.9,94.33
2020,12,2,0.33,-2.7,91.9,1.85,62.6,94.07
2020,12,3,0.62,-2.83,92.21,1.62,168.5,93.3
2020,12,4,0.64,-0.21,90.18,2.63,157.7,92.04
2020,12,5,0.58,0.54,95.83,2.38,107.0,92.49
2020,12,6,0.47,-0.03,98.31,1.45,303.4,92.5
2020,12,7,0.81,-1.63,97.39,1.83,172.3,92.86
2020,12,8,0.75,-1.56,95.45,2.12,135.9,92.91
2020,12,9,0.34,-1.47,97.94,2.22,254.4,93.39
2020,12,10,0.47,-2.07,95.39,1.46,238.7,93.4
2020,12,11,0.62,-2.99,96.1,1.75,170.8,92.87
2020,12,12,0.63,-0.45,93.87,2.01,222.9,92.81
2020,12,13,0.48,0.76,97.22,2.31,250.4,93.95
2020,12,14,0.95,-0.55,94.01,2.21,172.7,94.18
2020,12,15,0.63,1.18,95.46,1.89,207.0,94.21
2020,12,16,0.94,2.17,91.88,1.27,132.8,94.58
2020,12,17,0.84,1.21,92.37,2.19,214.4,95.03
2020,12,18,1.16,1.14,93.03,1.83,171.0,95.18
2020,12,19,0.76,-0.22,96.64,1.93,175.4,94.86
2020,12,20,0.58,0.36,93.49,1.76,175.4,94.88
2020,12,21,0.52,2.58,96.38,1.92,185.1,95.01
2020,12,22,0.54,7.92,90.81,5.11,248.8,94.75
2020,12,23,0.48,7.41,90.35,2.91,238.6,94.44
2020,12,24,0.65,4.93,92.61,3.48,253.3,93.92
2020,12,25,0.56,0.13,96.03,3.2,319.2,94.26
2020,12,26,1.16,-3.35,84.43,2.05,274.4,94.96
2020,12,27,0.92,-3.44,84.33,2.21,168.3,93.02
2020,12,28,0.38,-1.09,88.78,2.18,196.6,91.18
2020,12,29,0.97,-1.16,90.02,2.5,207.7,92.09
2020,12,30,1.24,-2.2,92.81,2.16,235.0,93.18
2020,12,31,1.11,-2.11,93.99,2.32,190.3,93.43
2021,1,1,0.72,-2.58,91.84,1.74,214.6,93.49
2021,1,2,0.47,-2.81,96.26,1.41,43.0,93.68
2021,1,3,0.62,-2.7,95.51,1.18,346.6,93.64
2021,1,4,0.32,-3.78,94.0,1.97,84.6,93.85
2021,1,5,0.35,-3.25,93.13,0.95,71.8,93.75
2021,1,6,0.49,-2.93,96.47,2.3,266.1,93.74
2021,1,7,0.57,-2.87,93.48,2.25,253.8,94.06
2021,1,8,0.56,-4.04,92.48,2.84,253.3,94.17
2021,1,9,0.73,-4.2,92.91,1.79,326.1,94.62
2021,1,10,0.83,-5.84,95.16,2.2,80.2,94.77
2021,1,11,0.82,-7.92,92.48,1.46,186.1,94.73
2021,1,12,0.54,-2.66,86.1,4.83,249.3,94.01
2021,1,13,1.4,-1.61,95.88,4.52,271.2,94.2
2021,1,14,1.06,-2.74,96.55,3.89,289.6,94.2
2021,1,15,1.46,-7.36,95.07,2.26,57.4,94.68
2021,1,16,1.26,-6.36,96.78,2.74,277.1,94.96
2021,1,17,1.12,-5.97,94.54,1.9,251.2,94.43
2021,1,18,1.21,-2.14,97.83,4.02,260.7,95.01
2021,1,19,0.76,-2.9,94.85,3.41,225.0,94.51
2021,1,20,1.62,-0.84,94.19,3.34,201.2,93.81
2021,1,21,1.64,-0.06,95.14,3.71,193.6,93.18
2021,1,22,1.78,2.26,93.46,2.86,190.3,92.41
2021,1,23,0.92,-0.36,91.81,3.61,240.1,92.38
2021,1,24,0.95,-1.92,84.26,4.77,252.8,92.67
2021,1,25,1.2,-3.84,88.86,2.59,255.9,93.03
2021,1,26,1.45,-2.69,93.36,5.89,266.5,94.26
2021,1,27,1.35,-2.89,91.91,2.72,248.5,94.32
2021,1,28,1.21,1.21,97.4,5.02,250.4,93.53
2021,1,29,1.38,3.88,94.97,6.2,255.6,92.98
2021,1,30,1.14,2.87,93.3,4.26,264.4,92.83
2021,1,31,0.79,-0.68,95.82,1.97,89.0,92.71
2021,2,1,0.93,1.05,94.29,2.13,195.8,92.48
2021,2,2,0.82,4.52,94.92,3.58,246.1,93.41
2021,2,3,0.38,6.42,93.47,3.69,236.6,93.42
2021,2,4,2.19,4.35,89.93,3.77,256.0,94.22
2021,2,5,1.32,5.4,83.91,1.4,181.9,94.04
2021,2,6,0.86,4.1,91.32,2.05,123.5,93.43
2021,2,7,0.43,1.95,96.85,2.07,187.6,92.45
2021,2,8,1.81,0.21,91.27,2.06,271.6,92.35
